user_id,registration_date,age,gender,region,acq_channel,buyer_segment,cohort_week,cohort_month
300,2024-01-04 13:10:00,18,F,Санкт-Петербург,Affiliate,rare,2024-01-01,2024-01-01
301,2024-01-04 11:49:00,37,M,Екатеринбург,Affiliate,regular,2024-01-01,2024-01-01
302,2024-01-04 02:57:00,19,F,Другие регионы,SEO,rare,2024-01-01,2024-01-01
303,2024-01-04 12:14:00,67,M,Нижний Новгород,Google Ads,one_time,2024-01-01,2024-01-01
304,2024-01-04 05:11:00,54,F,Другие регионы,TikTok,rare,2024-01-01,2024-01-01
305,2024-01-04 01:42:00,31,F,Екатеринбург,Social Media,rare,2024-01-01,2024-01-01
306,2024-01-04 08:37:00,52,M,Нижний Новгород,Social Media,medium,2024-01-01,2024-01-01
307,2024-01-04 19:00:00,50,F,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
308,2024-01-04 10:46:00,25,M,Екатеринбург,Google Ads,medium,2024-01-01,2024-01-01
309,2024-01-04 20:32:00,20,M,Другие регионы,Google Ads,regular,2024-01-01,2024-01-01
310,2024-01-04 14:38:00,48,M,Другие регионы,SEO,regular,2024-01-01,2024-01-01
311,2024-01-04 18:04:00,32,F,Санкт-Петербург,Google Ads,regular,2024-01-01,2024-01-01
312,2024-01-04 15:42:00,26,F,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
313,2024-01-04 12:22:00,55,M,Другие регионы,SEO,one_time,2024-01-01,2024-01-01
314,2024-01-04 17:26:00,34,M,Москва,SEO,rare,2024-01-01,2024-01-01
315,2024-01-04 04:27:00,59,F,Нижний Новгород,Email Marketing,medium,2024-01-01,2024-01-01
316,2024-01-04 17:35:00,48,F,Санкт-Петербург,Google Ads,medium,2024-01-01,2024-01-01
317,2024-01-04 06:32:00,43,M,Другие регионы,Affiliate,rare,2024-01-01,2024-01-01
318,2024-01-04 02:16:00,32,F,Санкт-Петербург,Affiliate,rare,2024-01-01,2024-01-01
319,2024-01-04 21:59:00,69,M,Екатеринбург,SEO,medium,2024-01-01,2024-01-01
320,2024-01-04 08:49:00,43,M,Санкт-Петербург,Affiliate,medium,2024-01-01,2024-01-01
321,2024-01-04 07:38:00,30,M,Московская область,Google Ads,medium,2024-01-01,2024-01-01
322,2024-01-04 18:16:00,62,M,Московская область,Social Media,medium,2024-01-01,2024-01-01
323,2024-01-04 02:24:00,58,F,Другие регионы,Affiliate,medium,2024-01-01,2024-01-01
324,2024-01-04 02:25:00,61,M,Другие регионы,Email Marketing,medium,2024-01-01,2024-01-01
325,2024-01-04 21:59:00,30,F,Екатеринбург,Affiliate,medium,2024-01-01,2024-01-01
326,2024-01-04 03:07:00,23,M,Другие регионы,Affiliate,rare,2024-01-01,2024-01-01
327,2024-01-04 16:17:00,43,F,Москва,Google Ads,rare,2024-01-01,2024-01-01
328,2024-01-04 22:33:00,47,F,Санкт-Петербург,Affiliate,regular,2024-01-01,2024-01-01
329,2024-01-04 08:30:00,57,F,Санкт-Петербург,Social Media,medium,2024-01-01,2024-01-01
330,2024-01-04 21:14:00,70,F,Москва,Google Ads,medium,2024-01-01,2024-01-01
331,2024-01-04 05:26:00,49,F,Москва,Affiliate,one_time,2024-01-01,2024-01-01
332,2024-01-04 22:10:00,21,M,Москва,SEO,medium,2024-01-01,2024-01-01
333,2024-01-04 13:07:00,40,M,Другие регионы,Google Ads,one_time,2024-01-01,2024-01-01
334,2024-01-04 19:18:00,47,F,Краснодар,Google Ads,regular,2024-01-01,2024-01-01
335,2024-01-04 10:20:00,59,F,Санкт-Петербург,Affiliate,medium,2024-01-01,2024-01-01
336,2024-01-04 00:08:00,64,M,Москва,Affiliate,medium,2024-01-01,2024-01-01
337,2024-01-04 01:01:00,67,F,Санкт-Петербург,Google Ads,rare,2024-01-01,2024-01-01
338,2024-01-04 23:18:00,46,M,Краснодар,SEO,regular,2024-01-01,2024-01-01
339,2024-01-04 14:08:00,62,F,Новосибирск,Social Media,rare,2024-01-01,2024-01-01
340,2024-01-04 13:16:00,27,M,Санкт-Петербург,SEO,regular,2024-01-01,2024-01-01
341,2024-01-04 00:49:00,45,F,Другие регионы,SEO,rare,2024-01-01,2024-01-01
342,2024-01-04 07:16:00,23,F,Московская область,SEO,medium,2024-01-01,2024-01-01
343,2024-01-04 03:40:00,47,M,Краснодар,Affiliate,medium,2024-01-01,2024-01-01
344,2024-01-04 09:17:00,26,M,Другие регионы,Google Ads,rare,2024-01-01,2024-01-01
345,2024-01-04 01:21:00,23,F,Другие регионы,Google Ads,one_time,2024-01-01,2024-01-01
346,2024-01-04 22:15:00,42,M,Другие регионы,Affiliate,medium,2024-01-01,2024-01-01
347,2024-01-04 21:19:00,38,M,Москва,Affiliate,rare,2024-01-01,2024-01-01
348,2024-01-04 20:27:00,38,F,Москва,Affiliate,rare,2024-01-01,2024-01-01
349,2024-01-04 02:15:00,28,M,Екатеринбург,Google Ads,rare,2024-01-01,2024-01-01
350,2024-01-04 07:20:00,53,F,Другие регионы,SEO,rare,2024-01-01,2024-01-01
351,2024-01-04 01:31:00,63,M,Московская область,Affiliate,medium,2024-01-01,2024-01-01
352,2024-01-04 04:28:00,36,F,Другие регионы,Social Media,medium,2024-01-01,2024-01-01
353,2024-01-04 02:42:00,52,M,Другие регионы,Affiliate,medium,2024-01-01,2024-01-01
354,2024-01-04 04:11:00,20,F,Москва,Google Ads,medium,2024-01-01,2024-01-01
355,2024-01-04 06:41:00,49,M,Другие регионы,Social Media,rare,2024-01-01,2024-01-01
356,2024-01-04 01:46:00,22,M,Другие регионы,Google Ads,regular,2024-01-01,2024-01-01
357,2024-01-04 20:11:00,53,F,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
358,2024-01-04 05:34:00,56,F,Московская область,Google Ads,medium,2024-01-01,2024-01-01
359,2024-01-04 17:13:00,42,F,Другие регионы,Google Ads,one_time,2024-01-01,2024-01-01
360,2024-01-04 00:19:00,32,F,Москва,SEO,medium,2024-01-01,2024-01-01
361,2024-01-04 08:23:00,55,F,Москва,Google Ads,medium,2024-01-01,2024-01-01
362,2024-01-04 22:44:00,54,M,Другие регионы,Affiliate,regular,2024-01-01,2024-01-01
363,2024-01-04 13:59:00,25,M,Другие регионы,Affiliate,medium,2024-01-01,2024-01-01
364,2024-01-04 18:09:00,38,F,Екатеринбург,Google Ads,medium,2024-01-01,2024-01-01
365,2024-01-04 10:05:00,48,M,Нижний Новгород,Social Media,regular,2024-01-01,2024-01-01
366,2024-01-04 20:36:00,30,M,Новосибирск,Email Marketing,one_time,2024-01-01,2024-01-01
367,2024-01-04 13:27:00,41,M,Санкт-Петербург,Affiliate,medium,2024-01-01,2024-01-01
369,2024-01-04 10:44:00,69,M,Москва,Google Ads,medium,2024-01-01,2024-01-01
370,2024-01-04 22:42:00,19,F,Санкт-Петербург,Email Marketing,one_time,2024-01-01,2024-01-01
373,2024-01-04 07:59:00,51,M,Санкт-Петербург,Affiliate,medium,2024-01-01,2024-01-01
374,2024-01-04 08:56:00,42,F,Другие регионы,Google Ads,rare,2024-01-01,2024-01-01
375,2024-01-04 12:33:00,61,M,Краснодар,Google Ads,rare,2024-01-01,2024-01-01
376,2024-01-04 04:37:00,52,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
377,2024-01-04 17:34:00,64,M,Москва,TikTok,medium,2024-01-01,2024-01-01
378,2024-01-04 05:01:00,66,M,Другие регионы,Affiliate,rare,2024-01-01,2024-01-01
379,2024-01-04 16:54:00,56,F,Московская область,Google Ads,rare,2024-01-01,2024-01-01
380,2024-01-04 13:14:00,65,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
381,2024-01-04 01:38:00,65,M,Другие регионы,Social Media,rare,2024-01-01,2024-01-01
382,2024-01-04 12:33:00,66,F,Краснодар,Google Ads,regular,2024-01-01,2024-01-01
383,2024-01-04 20:28:00,23,M,Другие регионы,SEO,regular,2024-01-01,2024-01-01
384,2024-01-04 08:20:00,62,M,Ростов-на-Дону,Google Ads,rare,2024-01-01,2024-01-01
385,2024-01-04 22:24:00,64,F,Другие регионы,TikTok,medium,2024-01-01,2024-01-01
386,2024-01-04 05:49:00,63,F,Москва,Affiliate,medium,2024-01-01,2024-01-01
387,2024-01-04 08:00:00,47,F,Екатеринбург,SEO,medium,2024-01-01,2024-01-01
388,2024-01-04 02:38:00,56,M,Москва,Google Ads,one_time,2024-01-01,2024-01-01
389,2024-01-04 01:42:00,54,M,Другие регионы,TikTok,medium,2024-01-01,2024-01-01
390,2024-01-04 09:20:00,41,M,Другие регионы,SEO,rare,2024-01-01,2024-01-01
391,2024-01-04 06:44:00,31,M,Краснодар,Affiliate,regular,2024-01-01,2024-01-01
392,2024-01-04 18:39:00,40,F,Другие регионы,Social Media,rare,2024-01-01,2024-01-01
393,2024-01-04 03:01:00,47,F,Краснодар,SEO,regular,2024-01-01,2024-01-01
394,2024-01-04 06:44:00,36,F,Санкт-Петербург,Google Ads,regular,2024-01-01,2024-01-01
395,2024-01-04 18:39:00,19,F,Другие регионы,SEO,medium,2024-01-01,2024-01-01
396,2024-01-04 14:57:00,52,M,Другие регионы,SEO,medium,2024-01-01,2024-01-01
397,2024-01-04 04:17:00,19,M,Санкт-Петербург,Email Marketing,medium,2024-01-01,2024-01-01
398,2024-01-04 13:05:00,49,F,Другие регионы,SEO,medium,2024-01-01,2024-01-01
399,2024-01-04 16:01:00,69,F,Екатеринбург,Google Ads,medium,2024-01-01,2024-01-01
400,2024-01-04 01:29:00,42,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
401,2024-01-04 09:40:00,31,F,Санкт-Петербург,Google Ads,medium,2024-01-01,2024-01-01
402,2024-01-04 00:39:00,53,F,Екатеринбург,Google Ads,medium,2024-01-01,2024-01-01
403,2024-01-04 09:39:00,39,M,Новосибирск,Google Ads,regular,2024-01-01,2024-01-01
404,2024-01-05 06:45:00,66,F,Другие регионы,TikTok,medium,2024-01-01,2024-01-01
405,2024-01-05 20:45:00,67,F,Московская область,Google Ads,medium,2024-01-01,2024-01-01
406,2024-01-05 00:04:00,48,F,Москва,SEO,medium,2024-01-01,2024-01-01
407,2024-01-05 20:04:00,68,M,Санкт-Петербург,Affiliate,medium,2024-01-01,2024-01-01
408,2024-01-05 10:34:00,62,F,Москва,Google Ads,rare,2024-01-01,2024-01-01
409,2024-01-05 02:38:00,24,F,Другие регионы,SEO,rare,2024-01-01,2024-01-01
410,2024-01-05 04:42:00,27,F,Московская область,Affiliate,medium,2024-01-01,2024-01-01
411,2024-01-05 22:58:00,40,F,Другие регионы,Affiliate,rare,2024-01-01,2024-01-01
412,2024-01-05 17:52:00,40,F,Москва,Google Ads,medium,2024-01-01,2024-01-01
413,2024-01-05 04:12:00,53,M,Санкт-Петербург,SEO,one_time,2024-01-01,2024-01-01
414,2024-01-05 15:42:00,45,F,Другие регионы,Google Ads,regular,2024-01-01,2024-01-01
415,2024-01-05 11:14:00,29,M,Московская область,Social Media,regular,2024-01-01,2024-01-01
416,2024-01-05 11:07:00,55,F,Екатеринбург,Google Ads,rare,2024-01-01,2024-01-01
417,2024-01-05 01:57:00,39,F,Новосибирск,Social Media,regular,2024-01-01,2024-01-01
418,2024-01-05 20:30:00,55,M,Москва,TikTok,regular,2024-01-01,2024-01-01
419,2024-01-05 00:47:00,25,F,Нижний Новгород,Affiliate,one_time,2024-01-01,2024-01-01
420,2024-01-05 16:55:00,20,M,Санкт-Петербург,Google Ads,regular,2024-01-01,2024-01-01
421,2024-01-05 23:53:00,40,M,Москва,SEO,medium,2024-01-01,2024-01-01
422,2024-01-05 22:24:00,48,F,Санкт-Петербург,Social Media,medium,2024-01-01,2024-01-01
423,2024-01-05 20:54:00,35,F,Санкт-Петербург,Google Ads,medium,2024-01-01,2024-01-01
424,2024-01-05 22:11:00,38,M,Новосибирск,SEO,rare,2024-01-01,2024-01-01
425,2024-01-05 23:18:00,34,M,Москва,Google Ads,regular,2024-01-01,2024-01-01
426,2024-01-05 20:36:00,69,F,Другие регионы,Affiliate,one_time,2024-01-01,2024-01-01
427,2024-01-05 21:49:00,67,M,Санкт-Петербург,Google Ads,regular,2024-01-01,2024-01-01
428,2024-01-05 15:59:00,30,M,Краснодар,Social Media,regular,2024-01-01,2024-01-01
429,2024-01-05 01:04:00,22,F,Нижний Новгород,Social Media,medium,2024-01-01,2024-01-01
430,2024-01-05 22:21:00,43,F,Нижний Новгород,TikTok,medium,2024-01-01,2024-01-01
431,2024-01-05 18:34:00,40,M,Санкт-Петербург,Google Ads,medium,2024-01-01,2024-01-01
432,2024-01-05 01:24:00,60,F,Москва,TikTok,rare,2024-01-01,2024-01-01
433,2024-01-05 06:01:00,64,F,Другие регионы,Social Media,medium,2024-01-01,2024-01-01
434,2024-01-05 01:25:00,25,M,Москва,Email Marketing,rare,2024-01-01,2024-01-01
435,2024-01-05 00:30:00,57,M,Москва,Google Ads,rare,2024-01-01,2024-01-01
436,2024-01-05 03:31:00,56,F,Другие регионы,SEO,medium,2024-01-01,2024-01-01
437,2024-01-05 01:37:00,29,F,Санкт-Петербург,Google Ads,regular,2024-01-01,2024-01-01
438,2024-01-05 20:39:00,42,M,Другие регионы,Social Media,regular,2024-01-01,2024-01-01
439,2024-01-05 15:44:00,26,F,Москва,Email Marketing,rare,2024-01-01,2024-01-01
440,2024-01-05 02:40:00,70,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
441,2024-01-05 20:42:00,31,F,Санкт-Петербург,SEO,medium,2024-01-01,2024-01-01
442,2024-01-05 06:27:00,34,M,Санкт-Петербург,SEO,rare,2024-01-01,2024-01-01
443,2024-01-05 15:32:00,25,F,Москва,Social Media,medium,2024-01-01,2024-01-01
444,2024-01-05 07:06:00,33,M,Другие регионы,Social Media,one_time,2024-01-01,2024-01-01
445,2024-01-05 14:11:00,42,F,Санкт-Петербург,Google Ads,medium,2024-01-01,2024-01-01
446,2024-01-05 03:54:00,47,F,Московская область,Google Ads,regular,2024-01-01,2024-01-01
447,2024-01-05 15:55:00,31,F,Нижний Новгород,Google Ads,rare,2024-01-01,2024-01-01
448,2024-01-05 00:26:00,20,M,Москва,SEO,medium,2024-01-01,2024-01-01
449,2024-01-05 02:35:00,66,M,Москва,TikTok,rare,2024-01-01,2024-01-01
450,2024-01-05 14:54:00,54,M,Другие регионы,Social Media,regular,2024-01-01,2024-01-01
451,2024-01-05 02:24:00,62,F,Санкт-Петербург,Social Media,regular,2024-01-01,2024-01-01
452,2024-01-05 03:24:00,41,M,Московская область,Google Ads,regular,2024-01-01,2024-01-01
453,2024-01-05 18:55:00,62,F,Москва,Google Ads,rare,2024-01-01,2024-01-01
454,2024-01-05 16:33:00,25,F,Московская область,SEO,medium,2024-01-01,2024-01-01
455,2024-01-05 02:25:00,29,F,Санкт-Петербург,Google Ads,one_time,2024-01-01,2024-01-01
456,2024-01-05 21:34:00,26,M,Московская область,Affiliate,medium,2024-01-01,2024-01-01
457,2024-01-05 10:41:00,59,F,Другие регионы,Affiliate,medium,2024-01-01,2024-01-01
458,2024-01-05 15:23:00,36,F,Другие регионы,Google Ads,regular,2024-01-01,2024-01-01
459,2024-01-05 07:07:00,20,F,Другие регионы,Social Media,rare,2024-01-01,2024-01-01
460,2024-01-05 11:28:00,52,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
461,2024-01-05 17:32:00,39,M,Ростов-на-Дону,TikTok,medium,2024-01-01,2024-01-01
462,2024-01-05 12:39:00,32,M,Московская область,Google Ads,regular,2024-01-01,2024-01-01
463,2024-01-05 12:12:00,49,F,Санкт-Петербург,TikTok,rare,2024-01-01,2024-01-01
464,2024-01-05 11:22:00,37,F,Другие регионы,Google Ads,one_time,2024-01-01,2024-01-01
466,2024-01-05 05:35:00,47,M,Другие регионы,Google Ads,rare,2024-01-01,2024-01-01
467,2024-01-05 23:29:00,32,F,Москва,Google Ads,regular,2024-01-01,2024-01-01
468,2024-01-05 08:31:00,22,F,Нижний Новгород,Social Media,medium,2024-01-01,2024-01-01
469,2024-01-05 18:03:00,27,M,Санкт-Петербург,Google Ads,one_time,2024-01-01,2024-01-01
470,2024-01-05 16:40:00,22,M,Екатеринбург,Google Ads,rare,2024-01-01,2024-01-01
471,2024-01-05 17:37:00,40,F,Другие регионы,Email Marketing,regular,2024-01-01,2024-01-01
472,2024-01-05 17:39:00,62,M,Другие регионы,Email Marketing,medium,2024-01-01,2024-01-01
473,2024-01-05 09:44:00,41,F,Москва,TikTok,medium,2024-01-01,2024-01-01
474,2024-01-05 04:13:00,26,M,Другие регионы,SEO,medium,2024-01-01,2024-01-01
475,2024-01-05 03:02:00,68,F,Ростов-на-Дону,Social Media,rare,2024-01-01,2024-01-01
476,2024-01-05 19:13:00,55,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
477,2024-01-05 18:48:00,18,M,Екатеринбург,TikTok,rare,2024-01-01,2024-01-01
478,2024-01-05 03:11:00,40,F,Другие регионы,Email Marketing,medium,2024-01-01,2024-01-01
479,2024-01-05 09:35:00,64,F,Москва,Google Ads,medium,2024-01-01,2024-01-01
480,2024-01-05 06:54:00,22,F,Другие регионы,TikTok,rare,2024-01-01,2024-01-01
481,2024-01-05 04:25:00,43,M,Другие регионы,Affiliate,one_time,2024-01-01,2024-01-01
482,2024-01-05 23:31:00,35,F,Другие регионы,Affiliate,rare,2024-01-01,2024-01-01
483,2024-01-05 14:06:00,25,M,Санкт-Петербург,Affiliate,medium,2024-01-01,2024-01-01
484,2024-01-05 00:11:00,42,M,Нижний Новгород,Google Ads,medium,2024-01-01,2024-01-01
485,2024-01-05 08:34:00,39,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
486,2024-01-05 14:02:00,20,M,Москва,SEO,rare,2024-01-01,2024-01-01
488,2024-01-05 10:03:00,19,M,Нижний Новгород,Google Ads,regular,2024-01-01,2024-01-01
490,2024-01-05 21:55:00,45,F,Новосибирск,Google Ads,one_time,2024-01-01,2024-01-01
491,2024-01-05 22:43:00,31,F,Санкт-Петербург,SEO,medium,2024-01-01,2024-01-01
492,2024-01-05 08:03:00,37,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
493,2024-01-06 02:41:00,70,F,Санкт-Петербург,Social Media,rare,2024-01-01,2024-01-01
494,2024-01-06 22:33:00,29,F,Нижний Новгород,TikTok,medium,2024-01-01,2024-01-01
495,2024-01-06 04:15:00,27,F,Другие регионы,SEO,rare,2024-01-01,2024-01-01
496,2024-01-06 20:10:00,34,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
497,2024-01-06 13:27:00,59,M,Другие регионы,Google Ads,medium,2024-01-01,2024-01-01
498,2024-01-06 01:55:00,23,F,Санкт-Петербург,Google Ads,medium,2024-01-01,2024-01-01
499,2024-01-06 18:47:00,50,F,Другие регионы,SEO,medium,2024-01-01,2024-01-01
500,2024-01-06 18:47:00,42,M,Другие регионы,TikTok,rare,2024-01-01,2024-01-01
501,2024-01-06 01:31:00,52,F,Санкт-Петербург,Google Ads,one_time,2024-01-01,2024-01-01
502,2024-01-06 11:52:00,37,M,Москва,Affiliate,one_time,2024-01-01,2024-01-01
503,2024-01-06 07:54:00,46,F,Санкт-Петербург,Social Media,one_time,2024-01-01,2024-01-01
